DISTRITO,EDAD,latitud,longitud
JESUS MARIA,29,-12.078320346902029,-77.05384013902541
JESUS MARIA,22,-12.079427887644965,-77.04726285518827
JESUS MARIA,31,-12.083167511375057,-77.05949799753688
JESUS MARIA,29,-12.06816005313483,-77.03988458842032
JESUS MARIA,37,-12.075431205848425,-77.04501927782884
JESUS MARIA,32,-12.087386140863654,-77.06020466470194
JESUS MARIA,35,-12.066088730975032,-77.04169447680741
JESUS MARIA,42,-12.083181484869474,-77.05434701174431
JESUS MARIA,40,-12.066073783569028,-77.04205738969907
JESUS MARIA,27,-12.0712501025578,-77.04745414545664
JESUS MARIA,29,-12.087600401960511,-77.0614714566579
PUEBLO LIBRE,37,-12.070538467333925,-77.06879640964037
JESUS MARIA,30,-12.073270151696637,-77.04347698478954
JESUS MARIA,35,-12.066811627793554,-77.04605351579707
JESUS MARIA,57,-12.088995493942978,-77.05191956125087
LA VICTORIA,31,-12.087185765524438,-77.01735271461996
JESUS MARIA,41,-12.083853693229155,-77.05760188664793
JESUS MARIA,17,-12.083509040714059,-77.05080794230341
JESUS MARIA,40,-12.076204911273996,-77.04881779373616
JESUS MARIA,42,-12.068096784047341,-77.04411598816705
JESUS MARIA,6,-12.08063810993048,-77.04567098308036
JESUS MARIA,39,-12.082438391315923,-77.04670829148905
LA VICTORIA,40,-12.09034121560248,-77.02269254163133
JESUS MARIA,41,-12.081746646116896,-77.04256002562019
LA VICTORIA,1,-12.070782173021026,-77.02334749062044
JESUS MARIA,29,-12.078251954454258,-77.053475919743
LA VICTORIA,28,-12.074643621751225,-77.02745038961432
JESUS MARIA,39,-12.083454978873148,-77.0507873174538
JESUS MARIA,43,-12.078960637667999,-77.04635014447182
PUEBLO LIBRE,26,-12.078985896721907,-77.060154362866
JESUS MARIA,30,-12.081276312107581,-77.04982662634298
JESUS MARIA,40,-12.079305308751756,-77.0516080828635
JESUS MARIA,40,-12.086443765007205,-77.05198019775679
LA VICTORIA,16,-12.070841412360028,-77.0214198119771
LA VICTORIA,78,-12.06755565628045,-77.0185764710842
BREÑA,27,-12.063557338968357,-77.04954155576777
BREÑA,18,-12.059178250474414,-77.05508896038357
JESUS MARIA,26,-12.087911192137726,-77.06053710484117
LA VICTORIA,23,-12.076589136610684,-77.02247757642488
JESUS MARIA,28,-12.066095444369244,-77.04566019899876
LA VICTORIA,31,-12.068356899301726,-77.02330291560904
JESUS MARIA,41,-12.082284624175832,-77.05015508823818
LINCE,40,-12.082712261642005,-77.03788391929102
PUEBLO LIBRE,41,-12.078614702414765,-77.0777782688456
JESUS MARIA,4,-12.072384292742798,-77.04988288949743
JESUS MARIA,1,-12.088705538190668,-77.05314855526301
JESUS MARIA,49,-12.078120850703135,-77.05429128753246
JESUS MARIA,26,-12.085496247327114,-77.04911797323912
JESUS MARIA,37,-12.077216607264761,-77.05468912422602
BREÑA,30,-12.063408411738335,-77.05342944041153
JESUS MARIA,30,-12.083466377784896,-77.05860945235133
JESUS MARIA,28,-12.083428843198458,-77.04910811388385
LA VICTORIA,27,-12.068070764805155,-77.00339137368309
LA VICTORIA,28,-12.070191681896166,-77.00008737052775
JESUS MARIA,39,-12.069347961748724,-77.04548396206468
JESUS MARIA,31,-12.083466418447292,-77.04969266389604
JESUS MARIA,27,-12.081934564942449,-77.0564041467236
BREÑA,33,-12.062756183409354,-77.0505778271462
JESUS MARIA,29,-12.074374490087015,-77.05157724205618
JESUS MARIA,40,-12.070106647087488,-77.04275948211978
PUEBLO LIBRE,47,-12.07806329842077,-77.06578852924127
JESUS MARIA,1,-12.066128537265339,-77.04284504572574
JESUS MARIA,39,-12.081704088906593,-77.04994932920903
JESUS MARIA,44,-12.075757951382787,-77.0498390675984
JESUS MARIA,28,-12.085945506143997,-77.05619872525185
JESUS MARIA,16,-12.079717946903987,-77.04960834774182
JESUS MARIA,22,-12.08244970125927,-77.05764213197709
PUEBLO LIBRE,40,-12.075840660099438,-77.05481576057986
JESUS MARIA,31,-12.082295159420335,-77.04655789641215
LINCE,40,-12.085080161066516,-77.03459446004364
LA VICTORIA,25,-12.069350067983137,-77.02480324623988
JESUS MARIA,36,-12.08791704954237,-77.05209939905473
LINCE,25,-12.086823045118498,-77.04782906996128
JESUS MARIA,31,-12.091740238661478,-77.05393950979372
JESUS MARIA,50,-12.0847009409897,-77.05404806556015
PUEBLO LIBRE,34,-12.072884187651685,-77.06369507095012
BREÑA,29,-12.056466178752316,-77.05109951531729
JESUS MARIA,28,-12.079116226760831,-77.054098613248
JESUS MARIA,28,-12.077889020176272,-77.053451869744
LA VICTORIA,23,-12.081363506631261,-77.01977421338127
JESUS MARIA,40,-12.0809651034056,-77.04636765106827
JESUS MARIA,40,-12.081758768933273,-77.05144411158793
JESUS MARIA,35,-12.084917849635204,-77.05231120312041
JESUS MARIA,19,-12.086097620295332,-77.05019676796223
LA VICTORIA,44,-12.06677299199651,-77.00396667918726
LINCE,30,-12.087211522480079,-77.03493265550824
JESUS MARIA,43,-12.070333887497084,-77.04421380060857
JESUS MARIA,30,-12.07559796487439,-77.04330049077434
JESUS MARIA,35,-12.065481487158493,-77.04342428967799
LA VICTORIA,26,-12.066028308886102,-77.02421569658878
PUEBLO LIBRE,26,-12.070048351959183,-77.06536930841553
BREÑA,33,-12.0589805074496,-77.05272243697712
JESUS MARIA,90,-12.076399294953832,-77.04377916684535
PUEBLO LIBRE,34,-12.084817414800488,-77.06350082090398
BREÑA,35,-12.05492770432897,-77.05219203574353
JESUS MARIA,44,-12.079618076027886,-77.04784437330136
LA VICTORIA,30,-12.060991101469416,-77.02120063403088
JESUS MARIA,48,-12.080148089289006,-77.0460571513012
JESUS MARIA,33,-12.082803714048698,-77.04777958360187
LA VICTORIA,36,-12.069511033212274,-77.0074297157388
JESUS MARIA,48,-12.06822535103044,-77.04632261156338
BREÑA,47,-12.050928418683386,-77.04765599826952
PUEBLO LIBRE,73,-12.07818859396813,-77.07697589908942
JESUS MARIA,48,-12.077266099371831,-77.05512266393869
JESUS MARIA,19,-12.068401592865188,-77.04654362669173
JESUS MARIA,21,-12.081643732462894,-77.0454210870342
JESUS MARIA,36,-12.06538845846055,-77.04156519926575
LA VICTORIA,28,-12.072020462849162,-77.01124122839707
LA VICTORIA,14,-12.066671953988072,-77.0287424988727
JESUS MARIA,33,-12.065328322472952,-77.04554760045265
LA VICTORIA,64,-12.074536623296977,-77.02098106918913
JESUS MARIA,38,-12.065757497109361,-77.04290029291589
JESUS MARIA,20,-12.086880836220844,-77.05495260694704
LINCE,9,-12.078762415190303,-77.0393162976751
JESUS MARIA,28,-12.086621242770354,-77.0620093602502
JESUS MARIA,28,-12.079515427821436,-77.04540038800886
JESUS MARIA,32,-12.07249562603786,-77.04908101525298
LA VICTORIA,29,-12.073345501723079,-77.00888232408256
JESUS MARIA,29,-12.077500483480812,-77.05527934981397
LA VICTORIA,35,-12.083118534247234,-77.01616858174373
LA VICTORIA,34,-12.071422634851945,-77.0200334380886
JESUS MARIA,33,-12.071576153610568,-77.04474074286772
LA VICTORIA,39,-12.062324172510813,-77.01547631788351
JESUS MARIA,28,-12.083538643270504,-77.04898863294252
LA VICTORIA,15,-12.06756205682526,-77.00890205883188
JESUS MARIA,26,-12.071897619694811,-77.04343317525647
JESUS MARIA,20,-12.076775117095876,-77.04724024301252
JESUS MARIA,18,-12.07917122776766,-77.0474638470413
LA VICTORIA,24,-12.08815911512009,-77.01321935980512
JESUS MARIA,23,-12.082507162534622,-77.05404758225868
LA VICTORIA,45,-12.06410971697284,-77.0044908504735
PUEBLO LIBRE,28,-12.073737263277977,-77.063957766555
JESUS MARIA,39,-12.069651301493352,-77.04612956953882
LINCE,38,-12.085948908507795,-77.02731063933882
JESUS MARIA,36,-12.083598337081606,-77.05349269376603
JESUS MARIA,32,-12.077673457572086,-77.04472895981964
JESUS MARIA,19,-12.083718816166735,-77.05919214260483
PUEBLO LIBRE,31,-12.07858027353741,-77.0789708050717
LA VICTORIA,34,-12.072927816847645,-77.01582535927658
LINCE,33,-12.073796777664194,-77.03817275530471
BREÑA,17,-12.0656794318423,-77.05582776689134
JESUS MARIA,58,-12.079257497733822,-77.05621969882766
JESUS MARIA,32,-12.083908778719017,-77.05938298590844
JESUS MARIA,38,-12.0833729758984,-77.06034411651069
BREÑA,52,-12.054142962919029,-77.0543741755425
JESUS MARIA,26,-12.083357983065648,-77.05106222068645
LINCE,30,-12.084276358875835,-77.03584973592201
LINCE,48,-12.090958303184976,-77.030246718124
LA VICTORIA,29,-12.07106994437884,-77.01544115295543
JESUS MARIA,38,-12.087637496663458,-77.0509704595278
JESUS MARIA,33,-12.07563044632132,-77.0501712034504
LA VICTORIA,26,-12.088226690766808,-77.01431225949403
LA VICTORIA,39,-12.0808108202295,-77.00656256804533
LINCE,27,-12.090571428381358,-77.04716100456682
PUEBLO LIBRE,38,-12.08319479432678,-77.06154078949109
JESUS MARIA,29,-12.086853772285021,-77.05510324532955
BREÑA,39,-12.056999983856029,-77.05797521585191
BREÑA,28,-12.061222648424577,-77.05171785430954
BREÑA,46,-12.058465983508924,-77.04454273735354
LA VICTORIA,39,-12.067111067538825,-77.01242115656956
JESUS MARIA,44,-12.087055212755399,-77.05690530166876
BREÑA,31,-12.055533692353888,-77.04257537710416
JESUS MARIA,42,-12.085680204189062,-77.06218188921267
LINCE,24,-12.082693229651229,-77.02703860468175
LA VICTORIA,27,-12.066361724457307,-76.99817769917044
LA VICTORIA,28,-12.073832378853378,-77.01577076805786
JESUS MARIA,39,-12.085814954205848,-77.05017487771441
PUEBLO LIBRE,39,-12.07525570547057,-77.07855631868708
JESUS MARIA,46,-12.080031204934983,-77.05559136012187
BREÑA,28,-12.060148324558659,-77.0546722278018
BREÑA,33,-12.059831075123704,-77.05352002134508
LA VICTORIA,39,-12.07563927369388,-77.0179806250049
BREÑA,75,-12.061948998465327,-77.04927193239845
LA VICTORIA,38,-12.087768898815929,-77.01308505655766
LINCE,34,-12.084332914796432,-77.0442818810927
BREÑA,35,-12.054143655549193,-77.04866270858524
JESUS MARIA,45,-12.086407608309585,-77.0591778029443
JESUS MARIA,23,-12.075409887016097,-77.05238445819134
LA VICTORIA,24,-12.065343551935397,-77.02599986154945
PUEBLO LIBRE,39,-12.075426651807255,-77.06321083485427
BREÑA,29,-12.06537742033046,-77.05324940329362
JESUS MARIA,21,-12.079971530845315,-77.04870844495558
JESUS MARIA,42,-12.08275694830386,-77.05968507744245
LA VICTORIA,33,-12.065489192702106,-77.02695801516364
BREÑA,60,-12.066506756038583,-77.05350342180961
JESUS MARIA,40,-12.084030136231576,-77.05448934365204
JESUS MARIA,42,-12.071748537840193,-77.04501836949183
JESUS MARIA,36,-12.069871810579453,-77.0446289729322
JESUS MARIA,28,-12.078579723431051,-77.05163453348436
JESUS MARIA,37,-12.078042787996058,-77.0471500575972
PUEBLO LIBRE,32,-12.0762035212724,-77.07681700744513
JESUS MARIA,65,-12.086801722062857,-77.06062105616517
JESUS MARIA,32,-12.08227613842089,-77.04815481044355
JESUS MARIA,38,-12.077807655134789,-77.0475434148089
LA VICTORIA,48,-12.071204685471548,-77.00269911934403
PUEBLO LIBRE,37,-12.073497493265405,-77.05668141984943
JESUS MARIA,33,-12.07960534275257,-77.05559170843937
JESUS MARIA,24,-12.087281537428618,-77.05454845219035
JESUS MARIA,42,-12.07881201264406,-77.04308004305955
BREÑA,59,-12.050425388051607,-77.04847619775532
JESUS MARIA,58,-12.084784991822781,-77.05285390315412
JESUS MARIA,7,-12.075808702316742,-77.04980543888746
LA VICTORIA,32,-12.069581288121787,-77.02332159913703
JESUS MARIA,31,-12.071367244180184,-77.04227657292016
JESUS MARIA,33,-12.083827638996159,-77.05701764549148
PUEBLO LIBRE,50,-12.07776817863959,-77.07389618074207
JESUS MARIA,30,-12.084958580842471,-77.05035081491405
BREÑA,62,-12.060774269906698,-77.04907359833169
BREÑA,32,-12.062670448409468,-77.05500577899976
JESUS MARIA,53,-12.070138760475212,-77.04276960703751
LA VICTORIA,32,-12.063144513421818,-77.0072980357407
LINCE,37,-12.087266434914653,-77.04282726795857
LA VICTORIA,34,-12.087540252098492,-77.0135069102658
PUEBLO LIBRE,33,-12.070456637233855,-77.06305462936054
LA VICTORIA,34,-12.076494092882301,-77.01822873319365
PUEBLO LIBRE,30,-12.072415424916274,-77.05441098830683
JESUS MARIA,22,-12.07480097113025,-77.04749599307266
JESUS MARIA,34,-12.08009894226805,-77.04423845603692
JESUS MARIA,37,-12.085521122723447,-77.05292579043645
JESUS MARIA,32,-12.088516581621667,-77.0525217817503
LA VICTORIA,30,-12.078110265695729,-77.01285330203028
LINCE,74,-12.078279884638206,-77.04187032799447
PUEBLO LIBRE,37,-12.069744119090542,-77.07138897481347
JESUS MARIA,41,-12.07959521875527,-77.05459215654668
JESUS MARIA,72,-12.066741719926442,-77.04102468686757
JESUS MARIA,42,-12.078414431402361,-77.04700302370077
JESUS MARIA,58,-12.075358485518374,-77.04126719537996
PUEBLO LIBRE,39,-12.076398394027056,-77.07777633566491
JESUS MARIA,37,-12.068600490057356,-77.04419250820122
LA VICTORIA,37,-12.0788003570956,-77.02610519961382
LA VICTORIA,30,-12.082851615799328,-77.00897974452043
JESUS MARIA,60,-12.078082350467415,-77.04458178867957
LA VICTORIA,30,-12.08932569244366,-77.01556019537617
JESUS MARIA,38,-12.071014883031426,-77.0460040899618
BREÑA,44,-12.063319576224712,-77.04991385901744
JESUS MARIA,25,-12.078549681455414,-77.04567446133977
BREÑA,30,-12.057506952409339,-77.04907980604536
LA VICTORIA,60,-12.063602075078382,-77.00110106444028
PUEBLO LIBRE,27,-12.082140023448765,-77.06739118881131
LA VICTORIA,32,-12.061064359630905,-77.01786006510271
PUEBLO LIBRE,64,-12.080129707744717,-77.06589703091231
BREÑA,37,-12.0661909948855,-77.05253343036553
JESUS MARIA,37,-12.081363764976093,-77.04986893746738
LA VICTORIA,36,-12.082602331596581,-77.01667196720798
BREÑA,46,-12.056309499007526,-77.04443155759013
LINCE,37,-12.085746209090807,-77.03671895414253
JESUS MARIA,62,-12.07665000880521,-77.04227888308104
JESUS MARIA,16,-12.076422171410778,-77.04656587304873
LA VICTORIA,50,-12.084702582278405,-77.01415491161298
LA VICTORIA,34,-12.064143454162718,-77.01793231925416
JESUS MARIA,33,-12.077761081212882,-77.05424676711736
JESUS MARIA,27,-12.065578676775962,-77.04280860182733
LA VICTORIA,29,-12.064802206762735,-77.02910587741
JESUS MARIA,36,-12.07196209969366,-77.04198754076066
JESUS MARIA,30,-12.080257195413173,-77.0571641132657
PUEBLO LIBRE,14,-12.076298050216462,-77.07464706977657
JESUS MARIA,76,-12.06994951026909,-77.04306661572222
LA VICTORIA,32,-12.073761492542232,-77.02514905943833
JESUS MARIA,28,-12.088195090902122,-77.05677586616405
JESUS MARIA,35,-12.09008818837385,-77.05323862351464
LA VICTORIA,35,-12.06279195908174,-77.02141513530385
LINCE,53,-12.087903406630602,-77.03197444427936
PUEBLO LIBRE,53,-12.069498678668007,-77.0664603716258
LA VICTORIA,52,-12.063928157821078,-77.0211771472744
JESUS MARIA,37,-12.069236850217775,-77.04577121506465
LA VICTORIA,30,-12.065449938384962,-77.0271971447255
PUEBLO LIBRE,36,-12.082306006040035,-77.07049687176234
JESUS MARIA,33,-12.086703345101585,-77.0577752802835
BREÑA,27,-12.065610051583109,-77.05670081103393
JESUS MARIA,32,-12.082997989847193,-77.04631384835805
BREÑA,48,-12.054670519009704,-77.04215945539241
LINCE,36,-12.074406860494104,-77.03728974577676
PUEBLO LIBRE,35,-12.073423714403432,-77.06857909771878
JESUS MARIA,31,-12.08350890321056,-77.04907024019901
JESUS MARIA,36,-12.078647200281225,-77.04683081650728
JESUS MARIA,34,-12.079511407379108,-77.04918041678508
BREÑA,66,-12.059537473867188,-77.0480570900628
JESUS MARIA,8,-12.06489056354382,-77.04190359500508
LINCE,6,-12.072343620951127,-77.03866372992378
JESUS MARIA,33,-12.084653443703422,-77.04848475765667
JESUS MARIA,33,-12.078215107005926,-77.04815106050248
LINCE,36,-12.089123860406602,-77.04143198365445
JESUS MARIA,32,-12.079143472273188,-77.0551355215979
JESUS MARIA,36,-12.071532484017972,-77.04268132594453
PUEBLO LIBRE,35,-12.070543774857802,-77.06926146685755
JESUS MARIA,32,-12.06846233886372,-77.0434869456977
PUEBLO LIBRE,26,-12.075782376030457,-77.07550543371694
PUEBLO LIBRE,66,-12.073158531202406,-77.05701697456963
JESUS MARIA,15,-12.085603394424636,-77.05193991275458
PUEBLO LIBRE,22,-12.084383776587062,-77.06835078815166
JESUS MARIA,25,-12.077101446115636,-77.04520919832567
JESUS MARIA,41,-12.084248357145606,-77.05910430751476
JESUS MARIA,27,-12.07989349245532,-77.04461376587642
LINCE,66,-12.084864298912633,-77.04548834074394
PUEBLO LIBRE,32,-12.077882671002351,-77.06239871687778
LA VICTORIA,10,-12.062327974349989,-77.0263228126016
JESUS MARIA,45,-12.08045473771179,-77.0457331145698
JESUS MARIA,36,-12.067499217485153,-77.04007877451642
LA VICTORIA,27,-12.067709927746229,-77.00837935498141
LA VICTORIA,80,-12.06736174982782,-77.01038090865771
JESUS MARIA,23,-12.08689711802778,-77.0528225933996
LA VICTORIA,5,-12.069308923006368,-77.01617962657062
JESUS MARIA,33,-12.07665755365121,-77.0451207641952
LA VICTORIA,4,-12.062418510816098,-77.02448961944727
JESUS MARIA,29,-12.067690413718958,-77.04630070435269
LA VICTORIA,30,-12.070100663963508,-77.00293131043672
JESUS MARIA,40,-12.088135668473772,-77.05821898287296
LINCE,28,-12.086589445456012,-77.03351856386003
BREÑA,39,-12.066013446975354,-77.04723429390774
JESUS MARIA,26,-12.08269991145723,-77.05966951042969
PUEBLO LIBRE,16,-12.07361466841756,-77.06313689503024
LINCE,29,-12.087808775557269,-77.04636362332792
PUEBLO LIBRE,51,-12.071455474755284,-77.05205338282563
JESUS MARIA,33,-12.082796848965048,-77.048430283898
LINCE,35,-12.084521816546342,-77.03347374798076
LA VICTORIA,12,-12.069917731558428,-77.01993404527722
JESUS MARIA,30,-12.085967778701797,-77.05326408397177
LA VICTORIA,53,-12.064930723172694,-77.02130350386523
JESUS MARIA,38,-12.0801043092222,-77.05439134802974
JESUS MARIA,34,-12.082003783028872,-77.04632566725219
BREÑA,19,-12.06012804560529,-77.05352714174705
JESUS MARIA,36,-12.085817189702707,-77.06092896138797
JESUS MARIA,71,-12.08863127302894,-77.05191491620278
BREÑA,36,-12.055557125013575,-77.0437523801255
LINCE,32,-12.08091272447716,-77.03592866456523
BREÑA,87,-12.063119082243093,-77.0499963456582
LINCE,45,-12.081687930476738,-77.03056519627793
JESUS MARIA,27,-12.070091190284534,-77.04820909922854
BREÑA,52,-12.060344858975425,-77.05449102761523
LA VICTORIA,32,-12.082501765105468,-77.00628986603304
JESUS MARIA,4,-12.075969993527478,-77.0522711290881
JESUS MARIA,34,-12.067031509527418,-77.04603638657228
JESUS MARIA,28,-12.082515872518815,-77.04674557181498
JESUS MARIA,57,-12.067293202410259,-77.0410476031915
LINCE,23,-12.088768626088381,-77.03044675088925
JESUS MARIA,37,-12.078776237552578,-77.04267295792214
PUEBLO LIBRE,72,-12.068784575338643,-77.061513036313
LINCE,36,-12.084953565676411,-77.03165308040238
BREÑA,25,-12.06346089714531,-77.05622053489498
JESUS MARIA,29,-12.080118554375161,-77.05590828200114
LA VICTORIA,28,-12.080221063615198,-77.0111564222309
LA VICTORIA,34,-12.073537004319356,-77.01004062254027
LA VICTORIA,70,-12.061584174268686,-77.03056963508723
JESUS MARIA,29,-12.076366597962112,-77.04460827402424
JESUS MARIA,28,-12.08787972206141,-77.05488737486407
PUEBLO LIBRE,30,-12.077756617246841,-77.06334950372442
BREÑA,27,-12.06507894600394,-77.04857540570318
LA VICTORIA,31,-12.068866878235095,-77.02599922459851
LINCE,55,-12.085350951210472,-77.04414195426507
JESUS MARIA,39,-12.067557705054266,-77.04371700714869
JESUS MARIA,36,-12.086766543719675,-77.05814682000154
JESUS MARIA,47,-12.069386072961466,-77.04005481861526
JESUS MARIA,25,-12.078235271451597,-77.04425537993343
JESUS MARIA,77,-12.077121695022058,-77.05344341002564
LA VICTORIA,77,-12.076065617810075,-77.01348608983466
JESUS MARIA,32,-12.066301388959126,-77.0395669508026
LINCE,49,-12.079761581144425,-77.03346835046864
LA VICTORIA,37,-12.072590130214575,-77.01874192768577
LINCE,27,-12.082382768479714,-77.03648485798018
LA VICTORIA,71,-12.074159182516228,-77.02930177837436
PUEBLO LIBRE,32,-12.071408969425967,-77.07151223619591
JESUS MARIA,56,-12.078225815697158,-77.05373828095215
JESUS MARIA,13,-12.071263358647926,-77.04116323552252
BREÑA,66,-12.056011848573768,-77.05105534302848
JESUS MARIA,43,-12.074473344439937,-77.05063769576951
JESUS MARIA,33,-12.080455273137082,-77.05802054913015
JESUS MARIA,64,-12.081435256987655,-77.05473852782131
JESUS MARIA,42,-12.082200509271047,-77.04743678542329
